index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
117,,5.0,WRT2,"extremely easy. the problem is that i didn't learn anything. he never corrected my essays, much less grade them.",False,2011-05-26 00:05:49,1.0,,5.0,False,False,5.0,,2.0,0,2,,501153
118,,5.0,ENGL,he will write a nice recommendation.,False,2005-10-30 21:42:53,1.0,,5.0,False,False,5.0,,,0,0,,501153
119,,5.0,ENGLISH23,No Comments,False,2005-08-31 09:40:25,3.0,,5.0,False,False,5.0,,,0,0,,501153
120,,5.0,ENGLISH05,Extremely nice man who is willing to help and willing to listen and understand.,False,2005-08-31 00:10:19,2.0,,5.0,False,False,5.0,,,0,1,,501153
121,,5.0,ENG23,No Comments,False,2004-11-16 16:09:33,2.0,,5.0,False,False,5.0,,,0,0,,501153
122,mandatory,5.0,CLST24,"Professor Lurie is great. He is a tough grader, especially regarding presentations and papers, but he wants his students to succeed and is honest with positive feedback, too. My biggest complaint is that he does play pretty clear favorites, but our class was small and actually laughed and bonded over it. Also, he bought us pizza one time. Amazing.",False,2020-04-23 18:33:38,4.0,A+,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Tough grader,0.0,0,0,1.0,2021893
123,,5.0,CLST2,"Professor Lurie is without a doubt the best professor I've had at Dartmouth. His classes have helped me develop immensely as a thinker and have truly changed the way that I see the world. He challenges students, but the challenge is well worth it, and he works harder than any professor I know to ensure that every class is worthwhile and meaningful.",False,2019-09-14 00:26:14,4.0,A,5.0,True,False,5.0,,0.0,0,0,1.0,2021893
124,mandatory,5.0,CLST2,"Michael Lurie is definitely the best professor I ever had. The passion with which he approaches every text, lecture, and conversation is electrifying. Through his high expectations for all his students he communicates his deep love and belief in both his work and those he works with. Put in the time to get to know him, he'll change your life.",False,2019-09-12 20:18:29,4.0,A,5.0,True,False,5.0,Respected--Inspirational--Caring,5.0,0,0,1.0,2021893
125,,5.0,CLST2,"CLST2 was an outstanding course that completely reshaped my understanding of Greek Tragedy. Professor Lurie is a dynamic, entertaining speaker who genuinely loves this subject, and his lectures are among the most informative I've encountered in Classics. Stands out as one of the best courses I've ever taken.",False,2019-09-12 12:50:32,4.0,A,5.0,True,False,5.0,Accessible outside class--Amazing lectures,0.0,0,0,1.0,2021893
126,mandatory,5.0,GRK024,"Professor Lurie is a fantastic educator and erudite professor. He has a true sense of passion for the material and always makes himself available to students whenever they need him. He expects students to work hard and put in the requisite effort, but any student who is willing to do so will be fairly rewarded.",False,2018-08-28 00:16:46,3.0,A,5.0,True,False,5.0,Gives good feedback--Participation matters--ACCESSIBLE OUTSIDE CLASS,5.0,1,0,1.0,2021893
127,mandatory,2.0,CLST2,"This would have been a great course had I not felt personally attacked by Professor Lurie. I did not finish the course due to his blatant disrespect. He doesn't care about students' difficulties at all, it's all about the texts and material to him. If you have any personal issues that arise, do not expect him to be accommodating in any way.",False,2017-06-03 22:47:30,3.0,Drop/Withdrawal,2.0,True,False,2.0,Tough Grader--Skip class? You won't pass.--LECTURE HEAVY,0.0,3,2,0.0,2021893
128,mandatory,2.0,CLST2,This is one of those classes that has great potential in terms of topic but fails in delivery due to the professor. Professor Lurie is not particularly respectful towards his students (tone of voice or emails). He clearly cares a lot about the material but he doesn't care about the students. Below average classics class for Dartmouth.,False,2016-03-04 12:48:10,3.0,B,1.0,True,False,2.0,,1.0,6,5,,2021893
129,,5.0,WRIT005,"Great professor, obviously very passionate about her subject matter. There is a lot of work and sometimes it can be a little confusing what is due when but she'll work with you on deadlines. Your writing will improve significantly if you take this class and so will your worldview(although that may be true for any WRIT5). Has a fun personality too.",False,2022-01-13 01:05:35,4.0,,5.0,True,False,5.0,Lots of homework--Get ready to read--Participation matters,0.0,0,0,1.0,691630
130,mandatory,1.0,WRIT007B,she craazy,False,2016-12-22 16:10:06,4.0,A-,1.0,True,False,1.0,Skip class? You won't pass.--SO MANY PAPERS--GROUP PROJECTS,0.0,1,0,0.0,691630
131,,4.0,ENG7,"My favorite professor ever. Take this class. It will change your life. I was terrified going into it because of all the negative comments, but the work was worth it. She is the reason I have chosen to be an English major. To be fair, it is one of the hardest classes you will ever take, and you writing will be torn apart an destroyed, but in the end you will be a better writer than you could have imagined. Take this class.",False,2012-06-13 21:39:04,4.0,,5.0,False,False,5.0,,5.0,0,0,,691630
132,,3.0,WRIT04,"amazing prof, this class will change your life.",False,2012-03-29 09:34:53,4.0,,4.0,False,False,4.0,,1.0,0,0,,691630
133,,4.0,WRIT5,"She has high standards and assigns a lot of work, but she knows she tends to over-assign so if you talk to her she'll help you out with what you should definitely be doing and with what you might be struggling with. She's super smart, I learned SO MUCH in this class that's helped me throughout college. Can be intimidating, but actually ",False,2012-02-19 10:53:46,4.0,,4.0,False,False,4.0,,3.0,0,1,,691630
134,,5.0,WRIT005,Amazing prof.,False,2012-02-12 21:51:51,3.0,,5.0,False,False,5.0,,5.0,0,0,,691630
135,,4.0,WRIT5,Do not take this class. Do not take it.,False,2011-10-13 12:52:38,4.0,,1.0,False,False,3.0,,5.0,0,1,,691630
136,,1.0,SCIEN34,bad,False,2010-09-11 10:48:10,5.0,,1.0,False,False,1.0,,1.0,0,1,,202458
137,,5.0,ENG5,"If you are one of the lucky few who landed in Prof O's freshman comp or freshman seminar, lucky, lucky you. He will push you to think more deeply about things you previously have not examined. I love him. When I look back at my Dartmouth experience (I'm a 98) he stands out as much as a walk across the green, coffee from rosey's cafe.",False,2007-04-24 20:40:38,2.0,,5.0,False,False,5.0,,3.0,0,1,,202458
138,,5.0,ENGLISH7,Fantastic.,False,2006-02-21 23:23:40,3.0,,5.0,False,False,5.0,,,1,0,,202458
139,,4.0,ENGLISH5,No Comments,False,2005-08-31 09:25:29,3.0,,4.0,False,False,4.0,,,0,0,,202458
140,,5.0,ENGLENVS,Prof O is as commited to his students as any prof I have ever known.  He is passionate about what he does (writing) and is passionate about helping students become better writers and to know themselves better.  Highly recommended.  Essential to my Dartmouth experience.,False,2004-12-21 13:52:59,2.0,,5.0,False,False,5.0,,,0,1,,202458
141,,5.0,ENGLISH5,"One of the ONLY reasons why I stayed at Dartmouth.  He is a true reflection of what a professor should be.  Challenging, out-of-the box strategies (he took us to his home during the winter so we could experience some of Robert Frost's metaphors)!",False,2003-06-09 21:21:24,3.0,,5.0,False,False,5.0,,,0,0,,202458
142,,5.0,ENGL5,Prof. O was great.  I really enjoyed class with him and would actually consider going to him for help with other classes in the future.,False,2003-05-01 17:21:17,3.0,,5.0,False,False,5.0,,,0,0,,202458
143,mandatory,3.0,PHYS13,More focused on research then actually teaching,False,2022-02-10 04:57:29,3.0,B+,3.0,True,False,3.0,Skip class? You won't pass.--Tough grader,5.0,0,0,0.0,1154925
144,,5.0,PHYS13,Great professor.,False,2015-07-17 20:56:53,2.0,,5.0,True,False,5.0,,5.0,0,1,,1154925
145,,5.0,PHYS13,"Fun guy. Explains stuff pretty well. Before taking his class, I had read everywhere about consistently negative reviews about him. Maybe he has changed personality, but I found him to be awesome.",False,2015-04-28 19:29:26,2.0,,5.0,True,False,5.0,,5.0,0,2,,1154925
146,,2.0,PHYS41,"Bad overall grading, easy going and unfair",False,2008-09-05 16:49:58,2.0,,1.0,False,False,2.0,,2.0,1,0,,1154925
147,,2.0,PHYS41,Worse instructor in physics I ever had,False,2008-09-03 17:38:04,1.0,,1.0,False,False,2.0,,2.0,3,0,,1154925
148,,1.0,PHYS41,No Comments,False,2008-08-16 20:28:26,3.0,,1.0,False,False,1.0,,1.0,3,0,,1154925
149,,2.0,PHYS47,Very marginal instructor. He seems interested only to do research in his laboratory.,False,2008-07-17 20:22:42,1.0,,2.0,False,False,2.0,,2.0,0,0,,1154925
150,mandatory,5.0,ENG123,Professor Davies is great!,False,2018-02-07 16:10:25,3.0,B+,5.0,True,False,5.0,Respected--Get ready to read--Hilarious,5.0,0,0,1.0,24784
151,,5.0,COCO33,"This man is a minor deity among profs.  Never before had I been so enthralled, so engaged or so challenged.  Every class I've taken with him has been interesting.  Also, he's funny as heck, his off-the-cuff quips are great and he seems to know everything about everything.  Each time a student brought up an obscure subject, he'd have a book on it!",False,2008-04-13 03:58:15,2.0,,5.0,False,False,5.0,,5.0,0,0,,24784
152,,3.0,IRISHFICTION,"Does tend to ramble at times, but it can be quite interesting.  His biggest weakness is that he allows students too much time to talk during class, and they end up saying foolish things.  Overall, I strongly recommend him.",False,2006-02-21 23:21:37,2.0,,4.0,False,False,4.0,,,0,0,,24784
153,,2.0,IRISHLIT,this guy rambles. absolute warning.,False,2005-12-24 23:15:56,1.0,,4.0,False,False,3.0,,,0,0,,24784
154,,5.0,ENGLISH66,"Great guy who knows his material- I enjoyed his lectures a lot. The class I had him for was painfully quiet, either because people refused to speak or Davies didn't ask the right questions. Watch out, he actually grades FAIRLY! bah!",False,2004-06-22 13:46:16,4.0,,5.0,False,False,5.0,,,0,0,,24784
155,,5.0,COLT65,Very knowledgeable and enthusiastic.,False,2003-02-26 17:32:02,4.0,,4.0,False,False,5.0,,,0,0,,24784
156,,3.0,PSYC28,We watched Modern Family in class...,False,2014-04-15 21:04:39,1.0,A,2.0,False,False,3.0,,1.0,5,3,,135010
157,,2.0,PSYC28,Fun lectures but unfair tests/grading.,False,2007-10-05 00:01:12,4.0,,1.0,False,False,2.0,,5.0,4,1,,135010
158,,5.0,PSYCH1,Really fun and engagin lectures,False,2005-11-02 13:11:55,2.0,,4.0,False,False,5.0,,,2,1,,135010
159,,5.0,PSYCH1,No Comments,False,2004-09-28 10:22:48,3.0,,5.0,False,False,5.0,,,0,0,,135010
160,,5.0,PSYCHOLOGY,No Comments,False,2004-05-24 12:21:55,3.0,,5.0,False,False,5.0,,,0,0,,135010
161,,2.0,PSYCH28,No Comments,False,2004-05-23 20:47:41,1.0,,1.0,False,False,2.0,,,1,1,,135010
162,,5.0,ANTH7,"I took this class several years ago, but Professor Abdi was one of the better professors I had while attending Dartmouth.  I really enjoyed this class, it was partially responsible for my decision to add an anthropology major.",False,2009-12-11 21:01:18,4.0,,2.0,False,False,4.0,,3.0,0,0,,987155
163,,5.0,ANTH24,Prof. Abdi's Ancient Egypt is one of the best courses offered at Dartmouth. Highly recommended.,False,2008-06-06 01:34:10,4.0,,5.0,False,False,5.0,,4.0,0,0,,987155
164,,5.0,ANTH24,This guy is amazing. He can lecture with such energy and enthusiasm --without a single note -- just from memory that sometimes he seems like a preacher. Very happy I took his class.,False,2008-04-05 22:37:39,4.0,,5.0,False,False,5.0,,4.0,0,0,,987155
165,,5.0,ANTH24,"I took Prof. Abdi's Ancient Egypt class two years ago. Then I thought it was too much information to absorb in a survey course, but in retrospect and having seen 10,000 B.C. I realized how much I learned in this class. Thank you Prof. Abdi.",False,2008-03-18 22:33:54,4.0,,5.0,False,False,5.0,,4.0,0,0,,987155
166,,4.0,ANTH23,"Great class, awesome sense of humor, learned a lot and had a lot of fun...thanx.",False,2008-02-03 01:24:13,3.0,,5.0,False,False,5.0,,4.0,0,0,,987155
167,,5.0,ANTH5,"Very smart, friendly, enthusiastic, and helpful. One of the best professors at Dartmouth (unlike some of the dickheads who've been around for eons and wont go away to open room for likes of Abdi)",False,2007-05-04 19:56:57,3.0,,5.0,False,False,5.0,,4.0,0,0,,987155
168,Y,4.0,ENG72,hes awesome,False,2013-10-07 16:19:34,3.0,A,3.0,False,False,4.0,,2.0,0,0,,691628
169,,4.0,ENGL21,Really sweet guy. I was not paying as much attention in his class as I should and he called me to his office to let me know I should be writing better papers and that he was ready to help... really appreciated. But know that he does have high standards/is a hard grader.,False,2012-02-19 10:52:24,5.0,,4.0,False,False,4.0,,3.0,0,1,,691628
170,,5.0,HUM02,A very charming gentleman,False,2010-02-18 15:27:38,5.0,,5.0,False,False,5.0,,4.0,0,0,,691628
171,,5.0,ENGL21,No Comments,False,2008-08-17 22:47:22,5.0,,5.0,False,False,5.0,,5.0,0,0,,691628
172,,3.0,ENG027,"He lectures for two hours twice a week. No matter how good of a lecturer you are, you can never keep students attention that long. He's brilliant and a nice guy, but he puts half of his students to sleep. He is a harsh grader, too.",False,2008-05-29 01:05:09,5.0,,3.0,False,False,3.0,,5.0,0,0,,691628
173,,4.0,ENG14,Professor Crewe is a pleasing combination of being exceedingly erudite and ridiculously sweet.,False,2006-05-12 11:35:18,2.0,,5.0,False,False,5.0,,,0,1,,691628
174,non mandatory,4.0,CS1,"Hany is very funny and clear,, you will really understand his lectures and you can do well in the course. However, he doesn't personally interact well with or care about his students, and makes it clear that he doesn't even make an effort to learn names. Only wish he could have been more approachable",False,2016-04-06 01:01:52,2.0,A,3.0,True,False,4.0,,1.0,1,0,,1328934
175,non mandatory,3.0,CS1,overrated. doesn't really care about students.,False,2014-12-13 01:58:18,2.0,,2.0,True,False,3.0,,2.0,0,2,,1328934
176,,5.0,CS10,Really enjoyed his teaching. Overall a great prof.,False,2014-12-04 10:13:22,3.0,A+,5.0,True,False,5.0,,1.0,0,1,,1328934
177,,5.0,CS10,Really enjoyed his teaching.,False,2014-12-04 10:12:43,3.0,,5.0,True,False,5.0,,1.0,0,0,,1328934
178,,5.0,COSC01,Great Prof.,False,2014-05-19 13:27:16,2.0,,5.0,False,False,5.0,,1.0,0,0,,1328934
179,,5.0,CS15,One of the more enjoyable professors I ever had,False,2013-05-23 13:03:17,4.0,,5.0,False,False,5.0,,4.0,0,0,,1328934
180,,4.0,SOCY22,"I took 2 courses with Prof. Parsa  (Democracy+Development). He's the best prof ever! His courses are very interesting and he's passionate when teaching them. He's also very helpful, knowledgeable and has a great sense of humor. His courses emphasize the political and economic aspects of a given phenomenon, so if you like GOV, Parsa is the man!",False,2010-06-07 18:21:45,4.0,,5.0,False,False,5.0,,4.0,0,0,,665191
181,,5.0,MALS0001,His personality is amazing. He'll definitely keep you entertained.,False,2009-09-02 11:01:59,3.0,,5.0,False,False,5.0,,1.0,0,0,,665191
182,,5.0,SOCY22,"If you are someone seeking knowledge, someone who loves critical thinking Parsa is a wonderful professor",False,2009-06-23 14:07:57,4.0,,5.0,False,False,5.0,,4.0,1,0,,665191
183,,5.0,MALS307,One of the best professors I've ever had. He presents things clearly and makes material exciting.,False,2008-11-26 09:57:43,4.0,,4.0,False,False,5.0,,3.0,0,0,,665191
184,,4.0,MALS307,"Parsa is a great professor at the graduate level. So long as you are open-minded and semi-aware of what you're signing up for, you will like him. He has a lot of energy and explains things in easy to understand language. Great professor.",False,2008-09-17 16:49:20,3.0,,4.0,False,False,4.0,,2.0,0,0,,665191
185,,1.0,SOCY67,"Social Movements was hands down the worst class I took at Dartmouth. It sounded like an interesting course from the description, but Parsa was an awful professor. I'm a fairly liberal guy, but Parsa's lectures consisted of irrational left-wing rants and th",False,2005-09-09 13:32:37,3.0,,2.0,False,False,2.0,,,2,3,,665191
186,,1.0,MALS,Worst professor ever. Coming from a student who's taken great Professors at great universities. Not accommodating at all - poor ability to lecture -- and lame class structure. Avoid at all costs. ,False,2015-09-02 11:51:40,5.0,,1.0,True,False,1.0,,4.0,2,0,,674827
187,,5.0,MALS,"Ron is passionate and engaged professor who cares deeply about his students. He makes his opinions clear, which some may find off-putting, but it is refreshing to see someone who does not give in to the neutral for the sake of being neutral expectation.",False,2013-07-21 01:48:24,3.0,,5.0,False,False,5.0,,2.0,0,0,,674827
188,,2.0,MALS,He was good to begin with but towards the end was horrible. Also he needs to talk loudly and wear some deodorant,False,2013-03-21 23:44:21,4.0,,2.0,False,False,2.0,,3.0,0,0,,674827
189,,1.0,MALS240,One of the wost professors I have ever had.  He's a nice guy but is a terrible teacher.  If you don't agree with him he'll interrupt you in class.  He wants to make everything into economics rather than focusing on the critical social issues at hand.,False,2010-12-15 15:16:52,2.0,,3.0,False,False,2.0,,5.0,1,0,,674827
190,,4.0,MALS244,"Ron is  a good professor, but if you don't agree with him, you won't do well. I didn't learn much in class because all you have to do well is recapitulate what he preaches in class. Good guy, but not too open-minded.",False,2008-11-26 09:59:51,5.0,,2.0,False,False,3.0,,3.0,0,0,,674827
191,,4.0,MALS,No Comments,False,2005-11-17 18:21:35,3.0,A,5.0,False,False,5.0,,,0,0,,674827
192,,5.0,WGST007,great!,False,2009-08-07 08:56:38,3.0,,5.0,False,False,5.0,,3.0,0,0,,148359
193,,4.0,ARTH40,"Absolutely lovely! Brilliant and interesting. Clearly entranced by his subject and trying to spread the joy. Also, a terrific person and very helpful to students. Don't be shy in this class- question, comment- you'll regret it if you don't. Can change the way you look at art and at history.",False,2007-12-23 20:08:08,5.0,,5.0,False,False,5.0,,2.0,0,0,,148359
194,,5.0,ARTSECT,witty and sharp. my favorite person at dartmouth.,False,2007-04-07 19:23:20,1.0,,5.0,False,False,5.0,,5.0,0,0,,148359
195,,1.0,ARTHSECT,No Comments,False,2007-02-22 13:29:48,4.0,,1.0,False,False,1.0,,2.0,2,0,,148359
196,,4.0,ARTH2,"This was an incredible class.  Unfortunately, I was sick and missed class for two weeks.  After I was back, he had me sit with him in his office until I understood most of what I'd missed, and we also got into a great discussion about Dartmouth architecture.  This guy was awesome.",False,2005-04-14 16:00:19,3.0,,5.0,False,False,5.0,,,0,0,,148359
197,,5.0,ARTH36,No Comments,False,2003-02-25 13:10:57,4.0,,4.0,False,False,5.0,,,0,0,,148359
198,non mandatory,3.0,PEMM103,Also good visiting profs,False,2016-03-16 21:20:52,3.0,,3.0,True,False,3.0,,1.0,0,0,,2064911
199,,2.0,PEM103,"Good guy, clearest of the profs who taught, not patient though",False,2015-12-07 19:20:26,2.0,A,3.0,True,False,3.0,,1.0,0,0,,2064911
200,mandatory,2.0,PEM103,Decent statistics background,False,2015-11-20 19:00:50,4.0,,3.0,True,False,3.0,,2.0,0,0,,2064911
201,,2.0,QBS110,Solid research,False,2015-11-17 22:51:21,3.0,,3.0,True,False,3.0,,1.0,0,0,,2064911
202,mandatory,2.0,PEMM103,"Clear stats concepts, will make time to meet if necessary, gets off tangent a lot",False,2015-11-15 21:13:10,2.0,A-,3.0,False,False,3.0,,1.0,0,0,,2064911
203,mandatory,4.0,PEMM103,"Insanely nice, thoughtful, and really really helpful with everything - definitely makes personal time",False,2015-11-13 19:39:57,4.0,,3.0,True,False,4.0,,1.0,0,1,,2064911
204,,1.0,ANTH3,No Comments,False,2008-04-06 20:28:31,5.0,,1.0,False,False,1.0,,1.0,0,0,,597683
205,,1.0,ANTH003,Alverson is the worst prof I have ever had at Dartmouth. He purposely used superfluous language to make himself feel superior. The tests had little to do with lectures or readings. It is surprising this man is an anthropology prof given his extremely low emotional intelligence. This low E.I. makes him a horrible teacher for anyone trying to learn.,False,2007-08-16 11:57:42,4.0,,1.0,False,False,1.0,,2.0,0,0,,597683
206,,5.0,CULTURALANTH,Also had him for African Experience and Language and Culture,False,2005-09-04 22:40:56,5.0,,5.0,False,False,5.0,,,0,0,,597683
207,,1.0,ANTHRO03,Couldn't answer his short answer tests the way he wanted and paid for it.,False,2005-05-17 23:07:25,3.0,,2.0,False,False,2.0,,,0,0,,597683
208,,3.0,ANTH3,"This is one of those crappy professors that makes you buy the book that he wrote because he wrote it.  Not only that, he makes you buy the book by his wife...about him.  If you want a nap, take this class.  The egomaniac never failed to put me to sleep.",False,2005-04-14 15:48:10,2.0,,1.0,False,False,2.0,,,0,0,,597683
209,,5.0,ENGL85,"Very helpful/understanding for students, has great advice and exercises for learning.",False,2012-02-19 10:59:44,3.0,,4.0,False,False,5.0,,2.0,0,0,,770515
210,,5.0,ENGL81,"REALLY good feedback, very understanding. I love having her look at my work and I've learned a lot about being a writer in this class. Don't take her comments personally (you can't in any CW class) because she's trying to help you learn, and explains concepts way more effectively than most other CW profs.",False,2012-02-19 10:58:37,4.0,,5.0,False,False,5.0,,2.0,0,0,,770515
211,,5.0,CREATIVEWRITIN,Very dedicated to helping her students. Very knowledgeble about the subject matter.,False,2006-05-05 12:18:14,3.0,,5.0,False,False,5.0,,,0,1,,770515
212,,2.0,CREATIVEWRITIN,Totally self involved,False,2006-04-27 15:08:29,1.0,,2.0,False,False,2.0,,,0,0,,770515
213,,5.0,ENG101,Best prof at Dartmough.,False,2005-12-03 14:38:56,3.0,,5.0,False,False,5.0,,,0,0,,770515
214,,5.0,FRENCH,"Professor LaGuardia is easily the most brilliant professor in the entire French and Italian Department. Although French fluency among students range from native to beginner's, he can masterfully conduct a class that engages everyone. He's perspicacious, intellectual, yet relaxed, and doesn't have OCD like others. He's generous, caring, brilliant.",False,2013-11-25 06:17:58,4.0,,5.0,False,False,5.0,,3.0,0,0,,628977
215,,4.0,FRENC30,"Please, one of the best profs at Dartmouth&#63; This guy doesn't even know what he's talking about! He extrapolates some half baked theories based on some articles he's read, and when you point out the flaws in his arguments he just cannot let it go.  Not smart.  Nice enough guy.  Also a snob",False,2009-11-23 11:31:16,2.0,,3.0,False,False,4.0,,1.0,0,0,,628977
216,,2.0,COLT072,Not exactly the best professor at Dartmouth. Take any theory course with him and you'll see.,False,2007-12-01 01:41:39,2.0,,3.0,False,False,3.0,,5.0,0,0,,628977
217,,5.0,FRENCH30,No Comments,False,2005-09-15 00:21:52,3.0,,4.0,False,False,5.0,,,1,0,,628977
218,,5.0,FRENCH,"Great Guy, totally laid back and brilliant. His lectures always seem to fly by and he thoughtfully considers students' input. One of the best profs at Dartmouth. If you have a chance to go to France on one of the FSP or LSA programs with him, definitely do it.",False,2005-06-03 21:37:43,3.0,,5.0,False,False,5.0,,,0,0,,628977
219,mandatory,5.0,WRIT5,"When you are in Professor Grushina's class, you suddenly understand why you are at an Ivy League school. She genuinely wants the best for every single student, and she cares about each individual past the classroom. The environment she is able to create in her classroom is truly special, and I haven't seen that done in any other class before. ",False,2023-11-10 17:03:34,3.0,A,5.0,False,False,5.0,Clear grading criteria--Gives good feedback--Respected,-1.0,0,0,1.0,2637450
220,mandatory,5.0,WRIT5,"This is for Speech class. Prof. Grushina's teaching style is great, she is motivating and gives thorough specific feedback. It's clear she wants the best for each student. Super supportive. She's so knowledgeable but doesn't overpower the class. I learned a ton about communication and went from hating to speak up to being so much more confident! ",False,2022-12-15 01:02:33,3.0,A-,5.0,True,False,5.0,Gives good feedback--Caring--Respected,-1.0,0,0,1.0,2637450
221,mandatory,5.0,WRIT5,"Prof Grushina is a fantastic professor. She is always available to meet and genuinely cares about every student. Class discussions were always interesting, I made great friends in that class. One-on-one conferences were hugely beneficial. Lots of work, and she makes a ton of comments on drafts but if you work hard, you'll learn a lot and get an A.",False,2020-12-31 00:45:33,4.0,A,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Inspirational,0.0,0,0,1.0,2637450
222,mandatory,5.0,WRIT5,"Absolutely outstanding prof. Inspired me to go on living in this pandemic and to become a better person, let alone a better writer. Who knew the Ivy League is actually worth it, wow. I had good hs teachers but Prof. Grushina's level of knowledge and degree of caring are really next level. Detailed feedback in person and canvas. Loved the collage!!",False,2020-12-08 20:45:36,4.0,A,5.0,True,False,5.0,Gives good feedback--Accessible outside class--Inspirational,5.0,0,0,1.0,2637450
223,mandatory,2.0,WRIT5,Extremely dull lecturer. Had a hard time staying awake in her classes.,False,2020-11-13 13:17:05,2.0,A,2.0,True,False,2.0,Clear grading criteria,0.0,0,0,0.0,2637450
224,,5.0,CHEM064,Loved Inorganic with Glueck! The labs were amazing too,False,2012-08-03 02:46:04,1.0,,5.0,False,False,5.0,,5.0,0,1,,265513
225,,2.0,CHEM64,"While clearly a brilliant chemist, his lectures are rather monotanous and his monotone voice does not help the student know what is important to the class. I found his classes difficult as his tests are truly monsters. His Chem 6 class is good but definetly harder than others. His 64 class is hard, filled with premeds and majors.",False,2008-05-08 13:59:58,5.0,,3.0,False,False,3.0,,5.0,1,0,,265513
226,,3.0,CHEMISTRY6,"I found his teaching style very bland and uninteresting.  All he did was lecture and his jokes were not funny. His lectures were confusing and overwhelming, however, he did help me when I went to office hours.  His tests are RIDICULOUS!!!!!  There is no reason why his tests should be that hard because the homeworks are not even that hard!  Boo!",False,2005-08-15 13:09:10,4.0,,3.0,False,False,3.0,,,1,0,,265513
227,,5.0,CHEM6,Very funny guy and extremely organized.  He makes the material very easy to understand.  Highly recommend his class.,False,2004-03-13 00:44:07,3.0,,5.0,False,False,5.0,,,0,0,,265513
228,,5.0,CHEM664,Clear and helpful.  Also HOT!,False,2003-10-21 21:04:10,1.0,,5.0,False,False,5.0,,,0,0,,265513
229,mandatory,5.0,PHY101,Inspirational! ,False,2015-08-30 05:17:11,1.0,,5.0,True,False,5.0,,3.0,0,0,,721755
230,,4.0,PHYS016,"Funny and really smart. E&M is boring, but Marcelo made the class interesting.",False,2013-02-11 15:42:07,3.0,,4.0,False,False,4.0,,2.0,0,0,,721755
231,,2.0,ASTROPHYS,"Even for the low teaching standards at Dartmouth, Gleiser is a marginal instructor. He seems to think to be a novel Einstein, and teaches accordingly.",False,2007-12-27 18:19:09,2.0,,1.0,False,False,2.0,,2.0,1,1,,721755
232,,1.0,ADVANCEDQM,"Gleiser is an incoherent lecturer, an unfair grader, and not helpful outside of class. He is also extremely full of himself.",False,2006-05-08 15:51:19,4.0,,1.0,False,False,1.0,,,1,1,,721755
233,Y,5.0,ADVANCEDQM,"Gleiser is an excellent teacher, and occasionally funny too.",False,2005-11-20 21:10:48,3.0,C-,5.0,False,False,5.0,,,0,0,,721755
234,,3.0,ENGLISH38,"Lots of awkward silences because she never seemed to prepare lectures.  She's also the only prof I've ever had who used students' personal analyses in her few lectures, taking the credit for herself.  Least ethical prof I've ever had.  If you do have her -- you get the highest essay grades for regurgitating material.",False,2013-11-11 22:07:37,3.0,,1.0,False,False,2.0,,3.0,0,1,,312219
235,,4.0,ENG5,No Comments,False,2007-07-22 22:22:39,3.0,,3.0,False,False,4.0,,1.0,0,0,,312219
236,,5.0,ENG72,Professor McKee is really smart and really helpful at the same time.  She really cares about her students and is very sincere.,False,2006-05-12 11:38:07,3.0,,5.0,False,False,5.0,,,0,0,,312219
237,,4.0,ENGL05,No Comments,False,2003-12-06 18:14:11,3.0,,5.0,False,False,5.0,,,0,0,,312219
238,Y,4.0,CHEM52,"Wu teaches Chem 52 and he is a great professor, but the material is extremely difficult and he sometimes rushes thorough the material, still expecting you to understand it on exams.",False,2014-01-05 16:28:33,5.0,B,5.0,False,False,5.0,,5.0,0,0,,1293385
239,,2.0,LAB247,Do not work for this guy.  He sucks.,False,2012-06-03 15:40:24,3.0,,2.0,False,False,2.0,,2.0,2,0,,1293385
240,,5.0,CHEM58,Awesome professor. Extremely helpful. Crystal clear. Super nice guy.,False,2010-12-09 09:25:51,4.0,,5.0,False,False,5.0,,1.0,0,0,,1293385
241,,5.0,CHEM52,He's just awesome.,False,2009-06-05 14:21:14,4.0,,5.0,False,False,5.0,,2.0,0,0,,1293385
242,mandatory,5.0,CHEM81,"Great guy with a wonderful teaching style. Prefers the use of the board for lectures, which is a very refreshing change from staring at PowerPoints all day. The textbook is pretty useless, but he is easily accessible and can answer questions.",False,2022-02-10 04:51:31,3.0,A,5.0,True,False,5.0,Accessible outside class--Skip class? You won't pass.--Caring,5.0,0,0,1.0,265517
243,Y,3.0,CHEM005,"Professor Winn is extremely nice and helpful, uses the chalk board a lot rather than slideshows which I found to be a refreshing change from the norm. The material in chem 5 is very difficult though.",False,2014-01-05 16:33:23,5.0,B,4.0,False,False,4.0,,5.0,0,1,,265517
244,,1.0,CHEM81,"He is lame to do research, that is why he tries to pretend to be nice to gain the favor of unders.",False,2005-12-30 01:07:58,5.0,,1.0,False,False,1.0,,,1,0,,265517
245,,5.0,CHEM81,Very nice and a good teacher.  Much more helpful than his book.,False,2003-10-21 21:08:12,1.0,,5.0,False,False,5.0,,,0,0,,265517
