index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
339,,5.0,YOUKNOW,excellent,False,2004-09-16 16:02:10,1.0,,5.0,False,False,5.0,,,0,0,,76603
340,,5.0,FC70,loved it.,False,2004-08-03 19:51:07,5.0,,5.0,False,False,5.0,,,0,0,,76603
341,,5.0,FC70,Asani was really awesome.,False,2003-05-03 18:21:00,2.0,,5.0,False,False,5.0,,,0,0,,76603
342,,5.0,FC70,No Comments,False,2003-04-19 01:11:05,3.0,,5.0,False,False,5.0,,,0,0,,76603
343,,1.0,ENG101,No Comments,False,2003-03-27 19:17:08,5.0,,1.0,False,False,1.0,,,0,0,,76603
344,,5.0,FC70,He's amazing!,False,2003-03-19 16:52:19,3.0,,5.0,False,False,5.0,,,0,0,,76603
345,,5.0,URDU101,Excellent prof,False,2003-02-18 20:57:07,2.0,,5.0,False,False,5.0,,,0,0,,76603
346,mandatory,2.0,GOV1726,honestly you're on your own,False,2024-10-24 12:49:40,3.0,A-,2.0,True,True,2.0,Participation matters--Respected,-1.0,0,0,,1670330
347,mandatory,1.0,GOVT1726,writing y a,False,2024-10-09 00:14:46,1.0,,1.0,True,True,1.0,,3.0,0,0,,1670330
348,mandatory,5.0,GOV1726,"Dr. Miner is my favourite prof. Complete all your assignments, ask your questions, and remember class participation is mandatory. His multitasking abilities while in the midst of lecture is borderline telepathic. He'll answer chat questions w/o breaking a beat and continue on with his lecture. Bring your A-game. This course will open your horizons.",False,2022-08-02 02:55:56,3.0,A-,5.0,True,True,5.0,Get ready to read--Amazing lectures --Online Savvy,3.0,0,0,1.0,1670330
349,mandatory,5.0,GOVT1726,"Very engaging professor and definitely knowledgeable in his area. The class was fun even though it was lecture-heavy and with a crap ton of readings. Still would take his class again, he's funny and super engaging.",False,2021-06-30 00:21:33,3.0,A,5.0,True,True,5.0,Lots of homework--Amazing lectures--Caring,5.0,0,0,1.0,1670330
350,mandatory,5.0,GOVT726,He is so interesting that time flies by. Great guest speakers and relevant readings. Not an easy class but really worth it.,False,2021-06-17 02:26:15,4.0,A-,5.0,True,True,5.0,Get ready to read--Participation matters--Amazing lectures,5.0,0,0,1.0,1670330
351,mandatory,5.0,GOVT1726,Very current on what's happening and never boring.,False,2020-06-02 23:41:47,4.0,A-,5.0,True,True,5.0,Gives good feedback--Accessible outside class--Get ready to read,5.0,0,0,1.0,1670330
352,mandatory,5.0,GOV1726,"Dr. Miner is an excellent professor who manages to cram an incredible amount of material in a semester while making it all interesting and relevant. Be warned though, there is a staggering amount of reading and two of the writing assignments are far more difficult than their page requirement would indicate.",False,2020-01-09 02:47:40,5.0,A,5.0,True,False,5.0,Get ready to read--Amazing lectures--So many papers,5.0,0,0,1.0,1670330
353,mandatory,4.0,GOVT1733,good,False,2018-12-10 22:14:50,3.0,,4.0,True,False,4.0,Gives good feedback--LOTS OF HOMEWORK--ACCESSIBLE OUTSIDE CLASS,5.0,0,0,1.0,1670330
354,,5.0,GOVT1880,Such an inspirational professor,False,2018-05-11 18:25:33,3.0,,5.0,False,True,5.0,Respected--Inspirational,5.0,0,0,1.0,1670330
355,non mandatory,5.0,GOV1733,"Michael Miner is incredible! He really cares about students and if you ask for help you will get it, even if he has to give up his free time! He really knows the subject matter and is an incredible writing instructor who taught me SO much!",False,2017-12-12 11:38:17,4.0,A-,5.0,True,False,5.0,Respected--Hilarious--Caring,5.0,1,2,1.0,1670330
356,non mandatory,5.0,GOVT1796,He is a very helpful and fair minded. Well versed and authoritative on subject matter. Future Professor ,False,2015-11-25 15:02:07,2.0,A,5.0,True,False,5.0,,2.0,2,1,,1670330
357,mandatory,5.0,GOV1733,Does some lecturing but a great writer. Helpful and going places.,False,2015-11-04 01:09:05,4.0,,5.0,True,False,5.0,,3.0,0,0,,1670330
358,,5.0,1796,Makes every class worth it...,False,2015-10-26 22:54:44,2.0,,5.0,True,False,5.0,,3.0,1,0,,1670330
359,Y,5.0,GOVT1880,"A knowledgeable guy, and one of the few TA's I have had who does not see the job as an annoyance, or an intrusion on his other commitments. He is genuinely interested in helping his students learn to write with clarity and accuracy; he is knowledgeable about his field, and generous in sharing his knowledge. A rare pleasure among TAs!",False,2014-05-14 08:56:43,4.0,Not_Sure_Yet,5.0,True,True,5.0,,1.0,1,3,,1670330
360,,5.0,GOVT1880,"Quiet, but smart. Very engaging one on one and knows his stuff.",False,2013-05-15 13:32:37,2.0,,5.0,False,False,5.0,,3.0,0,1,,1670330
361,,4.0,GOVT1733,"Straight forward. Work hard, you will do well.",False,2013-01-04 10:15:09,2.0,,4.0,False,False,4.0,,3.0,0,1,,1670330
362,,4.0,GOVT1900,"Not a full professor yet but seemed much more capable than the senior faculty. Smart but not condescending, hard to find in this place sometimes.",False,2012-08-17 09:09:24,2.0,,5.0,False,False,5.0,,3.0,0,1,,1670330
363,,5.0,GOVT1733,Summer class.,False,2012-08-15 09:14:54,1.0,,5.0,False,False,5.0,,3.0,2,1,,1670330
364,,5.0,GOVT1733,"I did not have a lot of interest in this class but had to take a writing course, so this seemed like a good option. He takes the time to help you become a better writer - you do not get that kind of help in other classes.",False,2012-08-13 13:01:38,2.0,,5.0,False,False,5.0,,2.0,0,3,,1670330
365,,5.0,GOVT1900,This class was not my thing but he helped me get something out of it. Can't ask for much more than that - work with him if you can.,False,2012-08-09 14:46:40,2.0,,5.0,False,False,5.0,,3.0,0,1,,1670330
366,,5.0,GOVT1733,I came into the class an average writer...at best...but I am leaving with much more confidence as my writing has improved dramatically. What more can you ask for?,False,2012-07-18 11:10:02,2.0,,5.0,False,False,5.0,,4.0,0,1,,1670330
367,,5.0,GOVT1900,Reaaally nice guy and makes you work.,False,2012-04-22 12:08:17,2.0,,5.0,False,False,5.0,,4.0,0,0,,1670330
368,,5.0,GOVT01,Really great fellow - knows his material and helped my writing immensely.,False,2011-12-16 21:20:47,2.0,,5.0,False,False,5.0,,3.0,0,0,,1670330
369,non mandatory,5.0,MGMTE1000,"Took my first course in the ext. school with him and happy to do so. I hope all the upcoming courses are more or less in the same level. Attitude-wise I'm very happy to see the way he dealt with the class. Reasonable character and fun to listen to in the lectures. Good job Greg, Cheers.",False,2022-06-24 16:04:26,2.0,A,5.0,True,True,5.0,Participation matters--Amazing lectures --Clear grading criteria,3.0,0,0,1.0,2445139
370,non mandatory,5.0,MGMT1000,"Sabin is extremely professional yet friendly. This version/curriculum is more conceptual, which is fair if you are approaching this as a cross-function manager, and not a specialist accountant. If you are considering this as credit for admission to a graduate-level program, this is a good choice.",False,2022-05-29 13:45:15,3.0,A,5.0,True,True,5.0,Amazing lectures --Clear grading criteria--Lots of homework,3.0,0,0,1.0,2445139
371,non mandatory,5.0,MGMTE1600,Professor is very accessible and helpful. He takes effort to help individuals with their queries. Great lectures to help build solid foundation in accounting. Love the real time examples professor shares to help class understand the concept.,False,2021-12-30 17:15:50,4.0,A+,5.0,True,True,5.0,Accessible outside class--Amazing lectures--EXTRA CREDIT,5.0,0,0,1.0,2445139
372,non mandatory,5.0,E2000,"Professor Gregory is amazing. He did a great job of explaining things in a meaningful way that was easy to understand. The class was tough, but it was also one of the most rewarding experiences I have had to date in my education. Kudos, Professor Gregory!",False,2021-12-20 15:12:21,5.0,A,5.0,True,True,5.0,Lots of homework--Test heavy--Amazing lectures,5.0,0,0,1.0,2445139
373,mandatory,5.0,E2700,"The class is great. The professor is very good at explaining the concepts, and the cases that we covered really reinforced those concepts. There is a lot of work to do, which makes it a high time commitment, but it is worth it. I can't wait to take another class with Professor Sabin.",False,2021-12-09 13:18:44,5.0,A,5.0,True,True,5.0,Participation matters--Amazing lectures--So many papers,0.0,0,0,1.0,2445139
374,mandatory,5.0,E2700,"Dr. Sabin did a great job with this class. It was case based and he spent half of the 2 hour class discussing the assigned case each week and the other half lecturing on theory. Some of the lecture material is a little boring. Most of the cases are dated. But the case method is awesome, and Sabin really did a great job leading the class.",False,2021-12-07 02:11:47,5.0,Not sure yet,5.0,True,True,5.0,Participation matters--Group projects--So many papers,0.0,0,0,1.0,2445139
375,non mandatory,5.0,E2000,"Mr. Sabin explains things very well. Nick brings a lot of real world investing background to the class which blends well with the professor's teaching. I really enjoyed the class. There were some Wiley issues, but nothing that we couldn't work around. Great class, great prof, great ta.",False,2021-12-02 22:40:48,4.0,Not sure yet,5.0,True,True,5.0,Lots of homework--Test heavy--Lecture heavy,5.0,0,0,1.0,2445139
376,non mandatory,5.0,E2000,"He is a great teacher. But he gives A LOT of homework and his exams are the toughest I have ever taken. I wanted a challenge, and I got one. Our discussion group is pretty polarized between people raving about the class and whining about the difficulty. If you want to learn take Sabin. If you want an easy grade take anyone else.",False,2021-11-21 13:33:59,5.0,Not sure yet,5.0,True,False,5.0,Lots of homework--Test heavy--Amazing lectures,5.0,0,0,1.0,2445139
377,mandatory,1.0,E2000,Awful!!!,False,2021-11-15 16:11:09,5.0,A+,1.0,True,False,1.0,Lecture heavy,5.0,0,0,0.0,2445139
378,mandatory,5.0,MGMTE2000,He's great.,False,2021-11-06 23:18:14,3.0,,5.0,True,False,5.0,Lecture heavy,5.0,0,0,1.0,2445139
379,non mandatory,5.0,MGMTE2000,"Corporate Finance was a great class. We did cases each class that were fun and interactive. It made learning easier. However, we also had to do a valuation project that took at least 20 hours. Plus preparing all of those cases meant there was A LOT of homework. But it was worth it. Best class ever!",False,2021-08-09 13:16:44,5.0,A-,5.0,True,True,5.0,Participation matters--Group projects--Amazing lectures,0.0,0,0,1.0,2445139
380,non mandatory,5.0,MGMTS2700,"I have really enjoyed Professor Sabin's corporate finance class this summer. This is the only class I have taken at HES, but I am really glad I chose this one. He mixed cases and lectures in a way that kept things interesting. While there wasn't a book to read, we did two cases each week and a big project that took A LOT of time. 100% great prof",False,2021-08-05 10:21:47,5.0,A,5.0,True,True,5.0,Participation matters--Amazing lectures--So many papers,0.0,0,0,1.0,2445139
381,mandatory,5.0,MGMTE2000,"Professor Sabin was my first professor at HES, and I loved his Financial Accounting class so much, I signed up for another Finance class with him the following year. I had no corp or finance background but he made the material digestible and was so caring of his students. He will challenge you, but he's never unfair. Best professor @ HES!",False,2021-08-03 14:28:17,3.0,A,5.0,True,True,5.0,Gives good feedback--Respected--Clear grading criteria,5.0,0,0,1.0,2445139
382,non mandatory,5.0,MGMTS2700,I took Corporate Finance during the compressed summer semester. He was great. I really enjoyed his class and I am looking forward to taking Managerial Accounting with him in the fall and Investments in the spring. Great teacher.,False,2021-07-26 21:40:39,4.0,A,5.0,True,True,5.0,Hilarious--Amazing lectures--Caring,0.0,0,0,1.0,2445139
383,mandatory,5.0,E2000,"By far the best professor at HES. I absolutely loved his class and learned so much. Really caring, knowledgable and helpful professor. Made the material interesting with dynamic guest lectures. I would take any class he teaches. I am well outside the age for a normal graduate student and Professor Sabin made me feel welcome and valued.",False,2021-01-07 01:51:37,4.0,A,5.0,True,True,5.0,Respected--Amazing lectures--Caring,5.0,0,1,1.0,2445139
384,non mandatory,5.0,MGMTE2000,Great teacher and person. I cant wait to take another class with Professor Sabin in the future.,False,2020-12-27 17:03:04,3.0,Not sure yet,5.0,True,True,5.0,Accessible outside class--Get ready to read--Amazing lectures,5.0,0,1,1.0,2445139
385,mandatory,5.0,MGMTE2000,Great professor and really enjoyable experience. As long as you're prepared and have the subject matter read prior to the lecture you will do well. Expect to be challenged and learn resources for everyday practical application. He is extremely accessible all semester. If you have the opportunity take his class! I promise you won't be disappointed!,False,2020-12-18 01:55:50,4.0,,5.0,True,False,5.0,Participation matters--Clear grading criteria--Tough grader,5.0,0,1,1.0,2445139
386,mandatory,5.0,MGT2700,Prob the best prof i've had.,False,2019-08-06 20:42:46,3.0,A+,5.0,True,True,5.0,Accessible outside class--Inspirational--Hilarious,0.0,0,1,1.0,2445139
387,non mandatory,5.0,MGMT1000,"I really enjoyed this class, the professor explained the topic well and I learned a lot. He very carefully explained how he would be grading and the tests were very relevant to the course material",False,2019-07-02 22:44:20,4.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Clear grading criteria,5.0,0,1,1.0,2445139
388,,5.0,MGMTE1000,"Greg is an awesome professor. I would take any course that he teaches. He is very knowledgable, articulate, funny, and personable. He goes out of his way to be accessible and provides great videos of what he is teaching. He gave us all of the PowerPoints up front, videos before class and excellent lectures. Then he gave us 6 hours of office hours",False,2019-01-22 16:08:55,3.0,A,5.0,True,False,5.0,Inspirational--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,5.0,0,1,1.0,2445139
389,non mandatory,5.0,MGMTE1000,Greg is an amazing professor and cares about students actually learning. Greg puts it lots of extra time to meet with you outside of class if you need it (online or in person). He also has a lot of real-world experience that makes accounting more interesting to learn. If you have a chance then you should take his class.,False,2019-01-09 18:39:43,3.0,A,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Hilarious--Amazing lectures,5.0,0,4,1.0,2445139
390,,5.0,MGMT1000,"Greg is an incredible professor. His class is very well-organized. Take notes from the power points before class, read the textbook when you don't understand the slides. Go to class with notes ready so you can sit back and listen. Do these 3 things and you will understand the material and do well on the quizzes. Also, the homework is super helpful.",False,2018-12-23 14:36:32,3.0,Not sure yet,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Clear grading criteria--Caring,5.0,1,3,1.0,2445139
391,non mandatory,5.0,MGMT1000,"Great professor. New to extension, so some things changed during the class. But he was fair, explained things well, and made accounting somewhat fun. I hope to take his finance class in the future.",False,2018-12-16 03:52:40,3.0,,5.0,True,False,5.0,LOTS OF HOMEWORK--Amazing lectures--Caring,5.0,0,2,1.0,2445139
392,non mandatory,5.0,ER221X,First day in class I got touched. Hes so manly and makes me feel safe when Im in his class. His office hours are at his home which is odd as long as you can get past his crazy wife in the kitchen youll be fine. ,False,2024-10-08 03:11:47,1.0,A+,5.0,False,False,5.0,Hilarious--Caring--Respected,-1.0,0,0,1.0,190494
393,non mandatory,3.0,GOVTE1045,"Pros- Prof. Sandel is an amazing lecturer and explains material well. Cons- Only teaches through dated videos, never live. Sandel clandestinely teaches his philosophy (Communitarianism) by cherry-picking elements from many classic philosophers. The class is meant to subtly indoctrinate students into Sandel's anti-liberal belief system.",False,2022-01-23 18:38:37,1.0,B+,3.0,True,False,3.0,Get ready to read--Graded by few things--Amazing lectures,0.0,0,0,1.0,190494
394,non mandatory,5.0,ER22,"I LOVE MICHAEL SANDEL SO, SO MUCH! HE'S THE BEST! WOWOWOWOWOW, HE'S JUST SO AWESOME, I CAN'T EVEN-!",False,2018-08-25 15:58:13,4.0,A+,5.0,False,False,5.0,Inspirational--Amazing lectures--Caring,5.0,6,2,1.0,190494
395,non mandatory,5.0,ER22X,The best Course I have ever had.,False,2014-12-05 16:54:57,2.0,,4.0,False,True,5.0,,2.0,4,4,,190494
396,,5.0,ER221X,Simply the most engaging and enlightening academic experience I have ever had.  Professor Sandel is a treasure.,False,2014-01-15 01:12:55,4.0,,5.0,False,True,5.0,,1.0,6,6,,190494
397,,5.0,ER22X,"Easily the best class I've ever taken.  Professor Sandel is exemplary in his adeptness at the Socratic method; it's never about him, it's always about making the student justify his/her position.  If Professor Sandel is representative of Harvard faculty, I understand the high reputation of that establishment (if, not so much, the high pricetag).",False,2013-08-28 23:44:35,3.0,,5.0,False,True,5.0,,1.0,4,4,,190494
398,,5.0,ER22,"Sandel is GREAT. Besides the fact that the class is interesting, he engages people in a way that would really help them discover something about themselves and absorb what would  otherwise be a boring lesson in comparison.",False,2013-03-16 11:35:20,1.0,,5.0,False,False,5.0,,5.0,2,1,,190494
399,,5.0,JUST101,gr8,False,2012-07-24 14:51:20,2.0,,5.0,False,False,5.0,,3.0,6,4,,190494
400,,5.0,JUSTICE,"His class is pretty interesting, though it's hard not to miss the obvious liberal tilt and indoctrination. Although as a Harvard senior, I wouldn't expect anything less from this fine institution! Take him if you want an easy A and to be brainwashed.",False,2011-07-21 20:00:50,3.0,,1.0,False,False,3.0,,5.0,38,7,,190494
401,,5.0,MRPHIL,Watched his course &quot;Justice&quot; on iTunesU-- a marvelous teacher with an unimposing way of teaching and a unique ability as a facilitator.,False,2011-03-09 11:55:08,3.0,,4.0,False,False,5.0,,3.0,1,2,,190494
402,,5.0,JUST1001,what more to say about this guy. Take and Learn.,False,2011-01-13 05:46:28,3.0,,5.0,False,False,5.0,,2.0,0,0,,190494
403,,5.0,JUSTI001,Been watching through all the lectures for Justice available online on Academic Earth and iTunes University. Michael Sandel's lectures are fascinating and the way he facilitates class discussion should be studied in teaching school. Thank you to Harvard for sharing this class online!,False,2010-12-29 00:15:15,3.0,,5.0,False,False,5.0,,3.0,0,1,,190494
404,Y,5.0,JUSTICE,Great lectures one of the best that I have had so far he is a master.,False,2005-11-30 23:11:22,3.0,,4.0,False,False,5.0,,,0,1,,190494
405,,5.0,GLOBALIZATION,Sandel was great vs. Summers and Friedman. I look forward to taking Justice this fall.,False,2005-09-01 22:08:45,2.0,B+,5.0,False,False,5.0,,,0,0,,190494
406,,5.0,JUSTICE,"Sandel is just about the only person who could make Philosophy interesting (to me, anyhow).  He teaches (well, taught) a class with 900 students and still managed to incorporate discussion into his lectures--and pulled it off so well!",False,2005-05-14 03:54:15,1.0,,4.0,False,False,5.0,,,0,2,,190494
407,,5.0,JUSTICE,Brilliant lecturer. His class will change the way you think about the world. He manages to have an ego without being annoying about it. I can't say enough positive things about this guy as a teacher.,False,2005-02-19 21:41:15,3.0,,5.0,False,False,5.0,,,1,2,,190494
408,,5.0,MR22,"Sandel is a living genius. You cannot be taught by Bentham, Sartre, Russell or Rawls - but Mr. Sandel distils their &lt;i&gt;telos&lt;/i&gt;. The man blows my mind. Take his class before he becomes too important and stops offering it!",False,2005-01-19 21:02:58,3.0,,5.0,False,False,5.0,,,1,1,,190494
409,,5.0,MR22,Great teacher.  Manages Socratic method with a class of hundreds.,False,2004-11-22 18:33:12,2.0,,4.0,False,False,5.0,,,0,1,,190494
410,,5.0,JUSTICE,No Comments,False,2004-08-24 09:37:40,3.0,,5.0,False,False,5.0,,,1,0,,190494
411,,5.0,MR22,"One of the best profs I've had!  Lectures are inspiring and make you question your own deepest convictions, and how you justify them.",False,2004-08-23 15:22:19,1.0,,5.0,False,False,5.0,,,0,2,,190494
412,,5.0,MR22,"Brilliant lecturer!  Amazing command of the material, and wonderful way of letting you follow the arguments for yourself.  He's chosen the right texts and readings for this course.  Too bad section leaders can't all have his style.",False,2003-12-01 17:52:57,4.0,,5.0,False,False,5.0,,,1,1,,190494
413,,5.0,MR22,"Glorious lecturer; he's the physical model for Mr. Burns, but he's much more pleasant",False,2003-12-01 15:08:44,4.0,,5.0,False,False,5.0,,,0,1,,190494
414,,4.0,JUSTICE,Fantastic lectures!  What a great lecturer.  Prof. Sandel is so confident at the podium!,False,2003-04-17 01:54:38,2.0,,4.0,False,False,4.0,,,0,1,,190494
415,non mandatory,5.0,STAT109,great,False,2023-10-06 16:04:06,1.0,A+,5.0,True,False,5.0,Inspirational--Hilarious,3.0,0,0,1.0,1944365
416,non mandatory,2.0,STAT100,"His team and he are proud to be ruthless in terms of grading and setting you up for failure. Whenever anyone in the class complain about anything, the answer is simple: &quot;DROP&quot;!",False,2020-10-30 22:38:12,4.0,B+,2.0,True,True,2.0,Graded by few things--Test heavy--Tough grader,5.0,0,0,0.0,1944365
417,non mandatory,5.0,STAT109,Explains the concepts clearly. Tries to run the code with the concepts which is really cool because that helps us connect to the concept to practical application of it. Will respond to questions/concerns within minutes/hours. Provides as much materials as possible. Syllabus is clearly defined before semester start so student can be well prepared.,False,2020-04-22 19:46:53,4.0,A,5.0,True,True,5.0,,5.0,0,0,1.0,1944365
418,non mandatory,4.0,STAT104,Very good learning experience but not an easy A by any means. Take the other one if you want an easier grade,False,2019-12-14 01:03:01,5.0,A,4.0,True,False,4.0,Lots of homework--Get ready to read--Hilarious,5.0,0,0,1.0,1944365
419,non mandatory,5.0,STAT104,It took 2 -3 weeks time when the course started. Later on I was able to sync up to his teaching style and understood the concepts clearly. He is very effective in communicating and explaining the concepts really well. His home works are tough but learnt a lot in the process. I would recommend taking his course.,False,2019-11-04 04:14:03,4.0,A,5.0,True,True,5.0,,5.0,0,0,1.0,1944365
420,non mandatory,5.0,STAT104,Dr. Parzen is an amazing professor. He is hilarious and keeps the class engaged. The homework and tests were hard and took a long time to complete but I always learned in the process. He was very responsive to all the questions I asked via email or on the discussion board.,False,2019-05-15 01:33:48,4.0,,5.0,False,True,5.0,Lots of homework--Hilarious--Amazing lectures,5.0,0,1,1.0,1944365
421,non mandatory,4.0,STAT104,"I enjoyed his lectures. He does go on some rabbit trails, but it adds some spice. He's engaging. The homework is more complicated that what is presented in class, and you will need a lot of time to study. The exams are hard, but he gives a generous curve. If you thoroughly understand the materials, you will do well. -Extension School Student",False,2019-05-08 17:56:10,4.0,Not sure yet,4.0,True,False,4.0,Lots of homework--Accessible outside class--Test heavy,0.0,2,1,1.0,1944365
422,non mandatory,5.0,STAT109,"Professor Parzen keeps his lectures engaging though the use of humor. Despite a large class size, he is responsive to students' concerns.",False,2019-04-13 05:39:13,3.0,,5.0,True,False,5.0,Group projects--Hilarious--Amazing lectures,0.0,1,1,1.0,1944365
423,non mandatory,2.0,STAT104,The homework and practice problems seem removed from the material presented in lecture. I leave lectures feeling fairly confident that I understand the material. Only to be completely baffled by the homework and see the weakest link to the lecture material. Almost like the homework was presenting new and more complicated material.,False,2019-03-20 14:01:52,3.0,,2.0,True,False,2.0,Hilarious,0.0,0,3,0.0,1944365
424,non mandatory,2.0,STAT109,"Parzen is a nice guy, but I HATE his lectures. He wonders around and talks without ever taking a pause and without regard to the audience. It is so meandering and takes me hours to decode. He needs an editor and to think about how what he is saying is received by the people listening.",False,2019-02-26 16:26:45,3.0,,2.0,True,False,2.0,Lots of homework--Skip class? You won't pass.--Group projects,0.0,0,4,0.0,1944365
425,non mandatory,2.0,STAT109,"There is a big discrepancy between the difficulty of the material presented in lecture (easy) and the difficulty of the problem sets (much much harder). In some cases, the lecture material is completely divorced from the homework problems. Difficulty of the problems presented in lecture should generally match the homework.",False,2019-02-13 22:06:56,4.0,,2.0,True,True,2.0,GROUP PROJECTS--LECTURE HEAVY,5.0,0,9,0.0,1944365
426,non mandatory,5.0,STAT104,"I spent a good part of the summer trying to review stats online and decided to take Prof. Parzen's class instead. It is so good. He is funny, and everything in the class is laid out clearly. For example, I had the hardest time finding a good explanation of covariance, but there it is in a few slides, clear and easy to understand.",False,2018-09-12 10:06:38,3.0,,5.0,True,True,5.0,LOTS OF HOMEWORK--Clear grading criteria--Hilarious,5.0,1,0,1.0,1944365
427,mandatory,5.0,STAT100,"One of the best stats teachers I had. Very knowledgeable, clear and precise in his explanations and application of knowledge, hence very respected but utterly funny. Even big classes (&gt;100 people) are super engaging. Very tough though - make sure to study hard, attend all classes. BUT: nothing unexpected on the exams - tough but very fair.",False,2018-08-03 09:43:02,4.0,A-,5.0,True,False,5.0,Respected--Clear grading criteria--Amazing lectures,0.0,0,0,1.0,1944365
428,non mandatory,5.0,STAT104,the best.. or one of.,False,2017-11-04 23:41:13,4.0,A,5.0,True,False,5.0,ACCESSIBLE OUTSIDE CLASS--Hilarious--Amazing lectures,5.0,0,3,1.0,1944365
429,non mandatory,5.0,STAT104,"Professor Parzen is amazing - I've taken Stat before but he really applies it in the real world, whether it's public health, finance or other. Not only is he funny, engaging but he also explains it in a really easy to understand way with lots of examples. Students can extract applicable takeaways for work and real life scenarios.",False,2017-11-04 22:16:09,3.0,A+,5.0,True,False,5.0,Skip class? You won't pass.--Hilarious--Amazing lectures,5.0,0,2,1.0,1944365
430,non mandatory,5.0,STATE104,"Excellent response time.  I took the E-version of STAT 104, which is a recording of what the Harvard College undergrads see live.  I had taken statistics before and done well, but this man REALLY taught me statistics.  The material is hard, especially if you're coming back to academia after a while like me.  He grades on  curve.",False,2017-01-12 14:21:12,4.0,B+,5.0,True,False,5.0,Skip class? You won't pass.--LOTS OF HOMEWORK--ACCESSIBLE OUTSIDE CLASS,0.0,0,2,1.0,1944365
431,mandatory,3.0,STAT104,"Prof. Parzen is a nice guy, and I like his jokes; however, his tests are difficult (mostly because of the time limit), and the majority of your grade is based off of his three major exams. My suggestion is to make sure you ask questions when you are unclear, review all of the practice exams, and take good notes.",False,2017-01-10 00:35:40,5.0,,3.0,True,False,3.0,TEST HEAVY--GRADED BY FEW THINGS--LECTURE HEAVY,0.0,0,0,0.0,1944365
432,mandatory,5.0,STAT100,"Excellent communicator.  Provides refreshing explanations and critiques of statistical approaches,  along with suggestions for non-traditional techniques. It made the subject much more understandable than previous stats classes - and all with great humor thrown in.",False,2016-05-24 17:42:05,3.0,A,5.0,True,False,5.0,,0.0,0,1,,1944365
433,non mandatory,5.0,STAT100,Good man and well respected! makes sure everyone is satisfied and at ease ,False,2015-08-09 23:11:25,3.0,B+,5.0,True,False,5.0,,4.0,0,1,,1944365
434,non mandatory,4.0,STAT100,Funny and great prof,False,2015-08-03 11:40:02,2.0,A,3.0,True,False,4.0,,4.0,2,1,,1944365
435,non mandatory,2.0,STAT104,"Dude is cool.  Knows material well, but forgets that students don't. Get ready to study on your own, a lot. Some of the exam questions are not explained in classreading. ",False,2015-05-18 01:18:42,5.0,,3.0,True,True,3.0,,1.0,2,4,,1944365
436,non mandatory,4.0,STAT107,"Funny and witty, extremely approachable. Has no filter. Although he can make a lot of mistakes in lecture, material is extremely interesting and applicable, and very easy grading- no tests, only take home exam and project.",False,2015-04-05 22:28:40,1.0,Not sure yet,4.0,True,False,4.0,,1.0,0,1,,1944365
437,,3.0,A1,none,False,2012-03-18 07:37:51,3.0,,4.0,False,False,4.0,,3.0,0,0,,190490
438,,4.0,ENG100,"She is a hard working teacher and enjoys teaching...easy on the eyes and very knowledgable.  Good professor.  To say, &quot;she is out of her league&quot; is just pure pompous&quot;.  We all can get the same education with a library card...&quot;news flash -- there is no original thought!&quot; What do people expect&#63;",False,2011-06-06 07:03:02,2.0,,4.0,False,False,4.0,,4.0,2,0,,190490
439,,5.0,SMNARSECT,"brilliant, generous, caring, wise",False,2007-12-10 14:43:50,4.0,,5.0,False,False,5.0,,4.0,0,1,,190490
440,,4.0,ENG99,"Brilliant, compassionate, magnificent, alert, original, caring, knowledgeable.  An A++++++++ transaction.",False,2007-04-07 12:35:13,2.0,,5.0,False,False,5.0,,3.0,0,1,,190490
441,,4.0,ENG151,Elaine Scarry is a truly talented critic. She is also one of the most moral people I know.,False,2006-02-22 20:55:03,2.0,,5.0,False,False,5.0,,,2,0,,190490
442,,5.0,ENG151,"Elaine Scarry is the nicest, most brilliant, encouraging, generous, and insightful professor you will ever meet.  She taught me everything I know about the Victorian novel.  I loved her presentations about Jekyll & Hyde with the film clips.  She is a goddess.",False,2006-02-22 20:55:00,4.0,,5.0,False,False,5.0,,,0,1,,190490
443,N,5.0,THEBRONTES,No Comments,False,2005-09-01 06:52:19,2.0,A-,5.0,False,False,5.0,,,0,0,,190490
444,,3.0,A,No Comments,False,2005-07-20 14:52:11,3.0,,3.0,False,False,3.0,,,0,0,,190490
445,,5.0,ONBEAUTY,She's one of the best teachers I've ever had.,False,2004-11-26 13:15:48,3.0,,5.0,False,False,5.0,,,0,0,,190490
446,,5.0,LABORLIT,"A brilliant woman, generous to a fault, with a vast intellect and peerless insights into the nature of just about everything.  Harvard College students who disagree are shallow morons.",False,2004-11-08 17:26:29,3.0,,5.0,False,False,5.0,,,0,0,,190490
447,,1.0,DONTMATT,No Comments,False,2004-04-23 19:50:55,5.0,,1.0,False,False,1.0,,,0,0,,190490
