index,attendance_mandatory,clarity_rating,class,comment,created_by_user,date,difficulty_rating,grade,helpful_rating,is_for_credit,is_for_online_class,quality_rating,rating_tags,textbook_use,thumbs_down_total,thumbs_up_total,would_take_again,pid
200,mandatory,5.0,GOVT496,Professor Valenzuela is knowledgeable and passionate about the content which helps create conversation and helps you follow the lecture. Readings could be heavy at times but he was very open to feedback and questions if students brought up issues with them. Gave clear rubrics and great feedback on assignments so you always knew why you lost points ,False,2022-11-23 11:27:17,4.0,A,5.0,True,True,5.0,Participation matters--Gives good feedback--Accessible outside class,-1.0,0,0,1.0,2177655
201,mandatory,3.0,GOVT496,"Definitely not the best professor but also not as bad as people are making him out to be. My biggest problem with this class was the amount of readings. Most weeks there would be 150-200 pages to read, and you are expected to talk about all of them in class. If you are always busy and are not passionate about the subject, don't take this class.",False,2022-05-05 20:52:17,4.0,Incomplete,3.0,True,False,3.0,Tough grader--Get ready to read--Graded by few things,-1.0,0,0,,2177655
202,mandatory,1.0,GOVT496,Just very unkind during one on one meetings. I have never been made to feel so bad about myself and my work by a professor. I would not advise anyone to take his classes. ,False,2022-04-12 22:20:20,5.0,Not sure yet,1.0,True,False,1.0,Tough grader,-1.0,0,0,,2177655
203,mandatory,1.0,GOVT496,Unwelcoming and comes off arrogant,False,2022-04-12 17:03:03,5.0,,1.0,False,False,1.0,,-1.0,0,0,,2177655
204,mandatory,1.0,GOVT496,"I was really excited to be in his class, but his demeanor and attitude was rather hostile and belittling if you didnt agree with his own ideas. He came off as very arrogant and made clear he doesnt care about facilitating a comfortable learning environment where discussion is welcomed.",False,2022-01-21 20:00:13,3.0,A,1.0,True,False,1.0,,0.0,0,0,0.0,2177655
205,non mandatory,1.0,ALL101,Rude and self-righteous. Thinks he's smarter than everyone else and doesn't have time for students. Bad professor.,False,2019-02-06 22:18:56,1.0,Audit/No Grade,1.0,False,False,1.0,,0.0,0,0,0.0,2177655
206,non mandatory,1.0,ECON101,Wasn't a tough class but Krugman is surprisingly boring to listen. Hard to believe he is the #1 economist in the world.,False,2016-05-28 18:26:34,1.0,,1.0,True,False,1.0,,5.0,5,8,0.0,243005
207,Y,5.0,ECO101,COOL AWESOME 5 STARS,False,2013-10-20 22:07:26,1.0,,5.0,False,False,5.0,,5.0,13,3,,243005
208,,5.0,EC101,Great Class,False,2013-10-08 10:21:02,5.0,,5.0,False,False,5.0,,5.0,10,6,,243005
209,,3.0,EC101,VERY NICE,False,2012-06-03 09:54:32,3.0,,3.0,False,False,3.0,,3.0,6,3,,243005
210,,5.0,EC101,A pleasure to actually learn from a true scholar and economic genius. Sorry that education has defaulted to a partisan war in education as well. Take his class and see for yourself.,False,2012-06-01 21:20:10,3.0,,5.0,False,False,5.0,,4.0,4,7,,243005
211,,5.0,ECO101,Obviously these negative comments about Krugman come from outraged conservatives that dont understand their era of greed and indifference is over. Krugman is intelligent and knows what hes talking about. Highly recommended.,False,2010-02-23 15:44:22,4.0,,5.0,False,False,5.0,,4.0,42,16,,243005
212,Y,5.0,ECON,"He's great! Newsflash, Conservatives are too stupid to get this far. Chances are that if you're at Princeton, the cons have been weeded out long ago!",False,2005-09-22 23:14:09,1.0,,5.0,False,False,5.0,,,39,15,,243005
213,,1.0,ECO101,A very disappointing class.  Takes the science out of social science.  He should stick to an honest presentation of facts and theories.  Not good for a science school like Princeton. If I wanted to study Journalism I would have gone to Columbia or Northwestern. (Can't wait to get a better teacher such as Jonathon Parker.),False,2005-08-06 16:44:17,3.0,,1.0,False,False,1.0,,,14,14,,243005
214,,1.0,ECON101,"Boring lectures, Krugman believes he has the answers to everything and does not encourage open discussion",False,2005-07-11 20:44:30,5.0,,1.0,False,False,1.0,,,5,17,,243005
215,,1.0,101,"He's deadwood, not an active researcher.  Princeton students deserve more than a newpaper columnist, no matter what are his political beliefs.  This was the home of Einstein and krugman is a disgrace to this legacy",False,2005-06-13 11:04:31,5.0,,1.0,False,False,1.0,,,12,16,,243005
216,,5.0,ECO101,"Paul Krugman taught a great intro class.  These comments to the contrary are all about politics, nothing else.",False,2005-01-29 04:27:17,1.0,,5.0,False,False,5.0,,,5,10,,243005
217,,1.0,ECON,definitely not a brilliant mind,False,2004-12-07 21:04:43,3.0,,1.0,False,False,1.0,,,6,6,,243005
218,,5.0,ECON,One of the few intelligent people in this country.,False,2004-08-15 04:17:46,3.0,,5.0,False,False,5.0,,,3,4,,243005
219,,1.0,ECO101,Very biased teaching.,False,2004-05-27 20:51:54,3.0,,1.0,False,False,1.0,,,2,4,,243005
220,,4.0,ECO101,Prof. Krugman offers a brilliant liberal viewpoint in a field dominated by conservatives.  Lectures were engaging and informative.,False,2004-04-27 19:24:50,3.0,,4.0,False,False,4.0,,,4,2,,243005
221,,4.0,ECO101,"Absolutely brilliant, though it's easy to tell he can be partisan and sometimes shrill. This man makes me want to be an economist, for when people say only conservatives can be good economists and thinkers, Krugman proves them wrong.",False,2003-11-15 12:35:27,4.0,,4.0,False,False,4.0,,,3,3,,243005
222,,2.0,ECO101,"May sound somewhat intelligent in his NYT columns, but a terrible lecturer.",False,2003-11-02 19:42:34,2.0,,1.0,False,False,2.0,,,3,8,,243005
223,non mandatory,2.0,CHV310,"The readings are great but Singer is a very weak lecturer. Don't take it. If you're interested in the material, just read stuff on your own instead.",False,2018-05-14 10:30:08,3.0,,2.0,True,False,2.0,,5.0,1,1,0.0,273320
224,,4.0,CHV310,"Singer is an incredible philosopher. He's not an *incredible* professor, but you can still hear his genius when he speaks. There's a reason this guy basically started the animal rights movement. If this class doesn't revolutionize your moral beliefs and practices, you're probably apathetic or not particularly moral",False,2012-05-02 01:15:10,3.0,,3.0,False,False,4.0,,1.0,6,11,,273320
225,,5.0,PHI310,"Intelligent people admire Singer, and usually agree with Singer, unintelligent people usually dislike him and do not agree with his ideas. I dont mean to personally attack those who do not admire him, but that's what I observe. Professor Singer is the best professor and philosopher I know, and I know and have read quite a few.",False,2008-02-06 19:31:30,5.0,,5.0,False,False,5.0,,3.0,17,8,,273320
226,,4.0,PHIL300,Whoa! Dis man be da best teacher i ever done have. Can't say nuff good tings bout dis good sir. He be forever my favorite. He is be a famous man too and not just to me's. I's evens passed his class so dat is a darn good ting also's.,False,2007-04-24 17:53:14,2.0,,4.0,False,False,4.0,,4.0,12,15,,273320
227,,5.0,PHI385,He's awesome.,False,2006-09-17 16:29:21,3.0,,5.0,False,False,5.0,,2.0,6,2,,273320
228,,4.0,CHV310,"Singer makes his students break away from tradition, to question existing ideas about right and wrong.  Take this class if you're prepared to question your belief system and think for yourself.",False,2006-01-18 06:01:20,3.0,,5.0,False,False,5.0,,,1,7,,273320
229,,2.0,CHV310,"I found Singer's idea to be very interesting, and he to be an obviously intelligent person.  At the same time I found his class to be extremely boring. He was very diplomatic in his teaching, which sometimes made me lose interest in class.",False,2005-09-04 08:10:44,3.0,,1.0,False,False,2.0,,,2,4,,273320
230,,3.0,CHV310,No Comments,False,2005-08-31 22:37:47,1.0,,1.0,False,False,2.0,,,8,2,,273320
231,,5.0,CHV310,Peter Singer has a remarkable honesty when addressing the subject of ethics. He's willing to explicitly come to the conclusions many preceding philosophers only alluded to. His conclusions probably won't sit well with what you were raised to believe but his process is valid and will make you think.,False,2005-04-16 21:25:26,3.0,,5.0,False,False,5.0,,,1,4,,273320
232,,1.0,PHILOS,This man does not belong in Academia. Very wierd ideas. Not recommended,False,2005-04-13 16:46:34,3.0,,1.0,False,False,1.0,,,29,8,,273320
233,,2.0,CHV310,He is highly overrated.  His ideas are pretty radical but you'd never know because he presents them soooo blandly.  Don't be fooled by the name...Peter Singer will put you to sleep!,False,2004-06-02 14:38:58,3.0,,2.0,False,False,2.0,,,1,3,,273320
234,,5.0,CHV310,One of the shining stars.,False,2004-03-31 18:02:33,3.0,,5.0,False,False,5.0,,,0,1,,273320
235,,5.0,CHV310,Lectures seem to focus on background material unrelated to the philosophical issues at hand.,False,2004-03-27 13:10:34,2.0,,2.0,False,False,4.0,,,1,0,,273320
236,,3.0,CHV316,Not all he's cracked up to be..but still decent,False,2003-12-05 21:19:37,2.0,,3.0,False,False,3.0,,,1,0,,273320
237,,1.0,PHILOS,His inability to comprehend the logic of Chapter 6 of Francione's &quot;Introduction to Animal Rights&quot; indicates a severe weakness in Singer's analytical abilities. Perhaps Singer failed logic class. He lacks solid reasoning skills and should be shun,False,2003-11-02 09:27:47,3.0,,1.0,False,False,1.0,,,4,7,,273320
238,mandatory,1.0,ABNORMALPSYCH,Dont take him unless you want to cry yourself to sleep everynight.,False,2024-04-12 14:20:57,5.0,F,1.0,True,False,1.0,Tough grader--Lecture heavy--Test heavy,3.0,0,0,,33701
239,mandatory,5.0,PSY320,"Dr. Comer is one of the most enthusiastic professors that I have had at Princeton - His teaching style focuses on intense participation - and what I loved the most was that he would always ask us to answer in a practical yet creative way, making sure to pinpoint why what we are saying is important. Also he explains concepts in an engaging way. ",False,2015-05-09 21:25:02,4.0,,5.0,True,False,5.0,,3.0,0,0,,33701
240,,5.0,PSY207,Had him for abnormal psych and a seminar - loved him!,False,2008-06-10 15:10:50,2.0,,4.0,False,False,5.0,,2.0,1,1,,33701
241,,5.0,PSY207,"Great course, and great guy! He's very chill, funny, easy to talk to, and very well informed. One of the few profs there with a wealth of clinical experience. A course with him is a MUST before graduation!",False,2007-06-13 14:51:10,2.0,,4.0,False,False,5.0,,1.0,0,0,,33701
242,,5.0,ABNORMALPSYCH,this guy actually wrote my abnormal psych textbook. his book is very detailed and clear.,False,2006-07-22 21:10:33,1.0,,5.0,False,False,5.0,,,0,0,,33701
243,,5.0,ABNORMALPSYCH,No Comments,False,2005-09-17 11:51:02,2.0,,5.0,False,False,5.0,,,0,0,,33701
244,,1.0,NONE,No Comments,False,2003-12-20 01:17:35,5.0,,1.0,False,False,1.0,,,0,0,,33701
245,,5.0,2SOMETHING,The best professor ever,False,2003-10-16 22:00:23,2.0,,5.0,False,False,5.0,,,0,0,,33701
246,,5.0,PSY320,Funny guy!,False,2003-07-09 14:21:44,2.0,,4.0,False,False,5.0,,,0,0,,33701
247,,3.0,PSY207,No Comments,False,2003-05-15 20:19:04,3.0,,3.0,False,False,3.0,,,0,0,,33701
248,,5.0,PSY,fun,False,2003-04-22 14:28:59,3.0,,5.0,False,False,5.0,,,0,0,,33701
249,,5.0,204,No Comments,False,2003-04-12 13:06:00,2.0,,5.0,False,False,5.0,,,0,0,,33701
250,,5.0,207,Easily the best professor at Princeton,False,2003-02-18 00:01:57,2.0,,5.0,False,False,5.0,,,0,0,,33701
251,,5.0,PSY207,One of the best lectures!,False,2002-11-06 17:37:35,2.0,,5.0,False,False,5.0,,,0,0,,33701
252,,3.0,PSY207,No Comments,False,2002-02-19 17:15:15,3.0,,3.0,False,False,3.0,,,0,0,,33701
253,mandatory,1.0,ENGLISH,This professor recently treated a fellow student in my class with extreme disrespect and for no reason called her out in front of the class for not attending another class of his. He was raising his voice at her. She seemed to be a student of color.  He took her outside  and we could hear him screaming from where we were inside the class. ,False,2024-11-05 20:30:13,1.0,,1.0,True,False,1.0,,3.0,0,0,,1258345
254,mandatory,5.0,ENG203,"Up until this class, I had been a pre-med that thought studying English was a waste of time. Jeff Nunokawa COMPLETELY changed my view on the importance of the humanities with his theatrical, informative lectures. Truly the best professor I have ever had in my life. Take any of his classes, you will not regret it.",False,2021-10-10 20:55:39,3.0,B+,5.0,True,False,5.0,Respected--Inspirational--Hilarious,0.0,0,0,1.0,1258345
255,non mandatory,5.0,ENG345,"Jeff is an extremely caring individual. For those reviews that say he is a show off or not accessible, you clearly never got to know him. He is a quirky person, but make no mistake, he would do anything for his students and he is an incredibly smart and helpful professor. Also, he is a pretty nice grader especially at Princeton.",False,2020-04-16 00:14:39,3.0,A,5.0,True,False,5.0,Respected--Accessible outside class--Hilarious,0.0,0,0,1.0,1258345
256,,5.0,ENG345,"Jeff is the most engaging teacher I have had so far at Princeton. He gives great insights and allows for conversation in lecture. He is also very accessible and personable. If you're lucky enough to have his precept, you will know this. Even outside of his precept students, he is reachable.",False,2018-04-07 21:56:11,3.0,,5.0,True,False,5.0,Gives good feedback--Get ready to read--Amazing lectures,0.0,0,0,1.0,1258345
257,Y,2.0,ENG334,Talks really fast;  seems a tad show-offy.  A bit flighty. Can be helpful.,False,2014-09-02 15:44:00,4.0,Rather_Not_Say,3.0,False,False,3.0,,3.0,1,1,,1258345
258,,4.0,ENG334,"Never have I seen a professor that has Jeff's combination of originality of ideas and raw passion. He is also the most delightfully amusing lecturer at Princeton. Take any of his courses, even if you despise English or the topic. You will not regret it.",False,2009-07-30 13:43:06,5.0,,5.0,False,False,5.0,,5.0,0,1,,1258345
259,,4.0,ENG334,Exceptional enthusiasm and clarity of thought. Animates an otherwise boring subject matter into something wildly entertaining using humor and a different viewpoint. Prof has an excellent ability to use example after example to get his ideas across and relate the material to our own lives. Professor Nunokawa is at the top of his game.,False,2009-07-23 15:14:37,3.0,,4.0,False,False,4.0,,1.0,0,0,,1258345
260,,1.0,ENG341,No Comments,False,2009-03-03 00:17:15,1.0,,2.0,False,False,2.0,,1.0,1,0,,1258345
261,,5.0,ENG334,"He's lively, funny, and brilliant.",False,2006-04-14 02:02:55,1.0,,5.0,False,False,5.0,,,0,0,,1258345
262,,5.0,ENG201,"Everyone LOOOOOVES Jeff!  He talks a million miles a minute and is very easily flustered -- but if I were as busy and brilliant as he were, I'd probably be even worse.  He's the sweetest, most amusing professor anywhere!!  Just take any class with him -- you won't regret it!",False,2005-10-08 16:34:53,4.0,,4.0,False,False,5.0,,,0,1,,1258345
263,,4.0,INDADVISOR,"Great lecturer -- untouchable insights and entertainment. Glamour, glamour, glamour. Be careful. Trouble with independent work.",False,2005-09-27 23:10:41,2.0,,1.0,False,False,3.0,,,0,1,,1258345
264,,5.0,VICTORIANLIT,Nunie Forever!,False,2005-09-26 20:33:10,3.0,,4.0,False,False,5.0,,,0,0,,1258345
265,,5.0,ENGLISH,No Comments,False,2005-09-17 14:28:07,4.0,,5.0,False,False,5.0,,,0,0,,1258345
266,,2.0,ENG334,No Comments,False,2005-04-28 13:13:36,3.0,,3.0,False,False,3.0,,,0,0,,1258345
267,,4.0,ENG311,No Comments,False,2005-04-16 21:11:06,3.0,,2.0,False,False,3.0,,,0,0,,1258345
268,Y,1.0,AAG101,"This professor uses informal language in his books;  he has trouble with academic English related to subject verb agreement related to NUMber, as in singular versus plural.",False,2014-09-02 15:37:28,5.0,Rather_Not_Say,1.0,False,False,1.0,,1.0,44,4,,226584
269,,1.0,AAS101,Unprepared and indifferent.  He would come to class and wing it.  He'd often let class out 45 minutes into a two-hour lecture when he ran out of material.  Did not put any serious effort into the class or in getting to know his students.  He was always off campus and reaching him personally was nearly impossible.  But he does have a famous name.,False,2011-05-31 08:31:27,3.0,,1.0,False,False,1.0,,1.0,8,12,,226584
270,,5.0,ETHIC130,When it comes to knowledge...heres where u come...got an A on everything thats because you just have to agree with his point of view..only bad thing is that he misses class sometimes due to his interest in money and media...other than that great professor,False,2011-01-23 15:13:57,4.0,,3.0,False,False,4.0,,4.0,4,5,,226584
271,,3.0,RELIG316,"I've taken his class & he was my thesis advisor.  Sometimes he's performative and certainly has his own politics, but the point of learning is that no one is exempt from having politics.  He's brilliant and really funny, engaging and critical in 1-on-1 settings.",False,2008-04-30 02:50:27,5.0,,4.0,False,False,4.0,,3.0,2,3,,226584
272,,4.0,ETHNI1,one of the best professor's at Princeton.,False,2007-10-04 22:43:41,5.0,,1.0,False,False,3.0,,5.0,12,6,,226584
273,,5.0,PHILOSEM,"One of the most insightful, passionate educators working today.",False,2006-12-13 20:49:32,4.0,,5.0,False,False,5.0,,5.0,5,3,,226584
274,,5.0,HEGEL,"I can only assume that the negative ratings below are influenced by right-wing attacks like David Horowitz's *The Professors.* Please, go hang out on Ward Churchill's RMP page; West is actually talented and intelligent. Read *The American Evasion of Philosophy* or just take a damn class if you doubt it.",False,2006-06-05 17:51:35,5.0,,5.0,False,False,5.0,,,2,5,,226584
275,,5.0,PHILOSTALK,"WOOOOWWWW, ABSOLUTELY AMAZING!!  BEST PHILOSOPHY TALKS I EVER HEARD IN MY LIFE, BY FAR.  ALL MEMBERS OF THE PHILO. DEPT. SHOULD BE ATTENDING HIS CLASSES, TO LEARN HOW TO TEACH!! AN AMAZING HUMAN BEING.  THANK YOU DOCTOR, FOR THE EXAMPLE YOU SET!! (Gave him 3 on 'easiness', 4 on 'helpfullness' since that was the average.  Can only judge his lectures",False,2006-01-08 17:58:55,3.0,,4.0,False,False,5.0,,,1,3,,226584
276,,5.0,THEBEST,No Comments,False,2005-09-20 12:57:43,2.0,,5.0,False,False,5.0,,,0,0,,226584
277,Y,5.0,RELIGION,Minds like his are the reason you come here.,False,2005-08-19 13:44:57,5.0,,5.0,False,False,5.0,,,1,1,,226584
278,,5.0,RELIGION,"Best lectures I have ever had.  His numerous, wide-spreading references captures the attention of any listener.",False,2005-01-18 19:58:02,3.0,,5.0,False,False,5.0,,,1,1,,226584
279,,5.0,RELIGION,No Comments,False,2004-07-03 17:23:36,3.0,,5.0,False,False,5.0,,,0,0,,226584
280,,5.0,AAS369,What can I say about Prof. West&#63;  He's the most dynamic lecturer I've had at Princeton - I was actually excited to wake up and attend lecture each morning.,False,2004-04-27 19:29:47,3.0,,5.0,False,False,5.0,,,2,0,,226584
281,,5.0,REL316,"What a mind!  Great, great guy.  Make sure you grab a drink with him at the Annex.",False,2003-12-05 21:27:01,3.0,,5.0,False,False,5.0,,,1,1,,226584
282,,5.0,FILM,No Comments,False,2003-11-11 21:08:21,1.0,,5.0,False,False,5.0,,,0,0,,226584
283,non mandatory,1.0,ANTH101,"Dr. Jones is a brilliant professor, however, he's always late to class. He really should retire at this point. The man hasn't had a good course since 1989. He never graded my papers, despite me banging down his door. I think he even left through a window!! The substitute's not bad though, reminds me of Tom Selleck a bit...",False,2024-02-18 04:42:22,1.0,Incomplete,1.0,True,True,1.0,Amazing lectures --Lecture heavy--Graded by few things,3.0,0,0,1.0,2014097
284,non mandatory,5.0,ANTH101,"His first three units were AMAZING. Some people don't like his fourth unit, but I consider it to be a part of my childhood and love it. His recent fifth unit however...I really think he should retire teaching if that's the current lesson plan.",False,2023-12-26 21:31:26,3.0,A+,5.0,True,False,5.0,Inspirational--Hilarious,3.0,0,0,1.0,2014097
285,,5.0,ANTH101,The guy really knows his stuff. He goes deeper in his research by doing fieldwork outside the country. Inspired me to study archeology more and found it to be a very interesting subject. Tells great stories on his archeological adventures.,False,2020-11-08 03:33:16,3.0,,5.0,False,False,5.0,Respected--Inspirational--Amazing lectures,0.0,0,2,1.0,2014097
286,non mandatory,5.0,ANTH101,"Dr. Jones is my favorite professor I've taken so far. He often doesn't show up to class, but when he does his lectures are insightful and really make me think.",False,2019-06-26 19:55:05,3.0,A,5.0,False,False,5.0,Respected--Inspirational--Hilarious,5.0,0,1,1.0,2014097
287,mandatory,5.0,ANTH101,Wonderful professor... so adventurous!,False,2018-04-21 21:37:08,4.0,A,5.0,True,False,5.0,,5.0,0,0,1.0,2014097
288,mandatory,5.0,ANTH101,Great Professor Legendary,False,2017-10-09 11:34:34,1.0,A+,5.0,True,False,5.0,Respected--Hilarious--Amazing lectures,5.0,0,0,1.0,2014097
289,non mandatory,5.0,ANTH101,"Dr. Jones teaches anthro more as a lifestyle than just a class. He tells some really great stories, and has found some incredible things in the field. He always says these things belong in museums, which is cool because you know he really wants to learn and engage with historal artifacts meaningfully. Also, all the ladies love him. #mancrush",False,2017-07-16 12:38:28,2.0,A-,5.0,True,False,5.0,Respected--Inspirational--GRADED BY FEW THINGS,0.0,0,1,1.0,2014097
290,mandatory,5.0,ANTH101,Great professor...,False,2017-05-14 13:33:30,3.0,B,5.0,True,False,5.0,Respected--Inspirational--Amazing lectures,5.0,0,0,1.0,2014097
291,non mandatory,4.0,ANTH1138,"Such a  great professor! His lectures are a little dry, but if you get a chance to join him for a field class, take it! I loved him so much, I named my dog after him!",False,2017-04-01 21:55:10,1.0,A+,4.0,True,False,4.0,Inspirational,0.0,0,2,1.0,2014097
292,mandatory,5.0,ANTH101,"I took a class with Dr. Jones because I wanted to be an archaeologist. I continued to take his classes because I had no idea archaeologists could be that hot.  He was thorough, but he missed more classes than the tardiest student ever did. The joke of a substitute who took his place said Dr. Jones was ""out of town,"" whatever that means...",False,2016-12-08 14:09:43,4.0,A,5.0,True,False,5.0,Respected--Get ready to read--LOTS OF HOMEWORK,0.0,0,2,1.0,2014097
293,mandatory,5.0,ANTH101,I don't remember the class because I was to busy gazing into the professors' gorgeous eyes.  He is sooooo hot.  I am in love with him.,False,2016-08-24 01:31:52,4.0,C-,5.0,True,False,5.0,Inspirational--BEWARE OF POP QUIZZES--Amazing lectures,5.0,0,2,1.0,2014097
294,non mandatory,5.0,ANTH101,"Prof. Jones has quite a bit of field experience but really fails to make anthropology seem exciting. His lectures have a lot of good info but he sometimes lacks concentration. He's constantly absent due to field studies and constantly avoiding office hours. Great guy, but I think they only keep him around cause he's found some things for the museum",False,2016-06-04 12:37:24,3.0,A-,5.0,True,False,5.0,,0.0,1,0,1.0,2014097
295,non mandatory,4.0,AMS360,not enough chili peppers to go around for this one,False,2016-03-09 12:16:44,4.0,A,2.0,False,False,3.0,,1.0,2,1,,2014097
296,mandatory,5.0,ANTH3130,Great teacher that I have followed since I was a kid. I would like to see him do a 5th class!,False,2015-11-16 15:43:33,4.0,A,3.0,True,False,4.0,,2.0,0,2,,2014097
297,,5.0,ANTH101,"Really interesting guy, great stories, very intelligent, but seemingly never at office hours. He always seems to be off in some foreign country.",False,2015-05-12 11:48:20,4.0,,2.0,True,False,4.0,,2.0,0,10,,2014097
298,mandatory,5.0,ENG356,Best lectures of my life. This class--Contemporary Drama--is amazing.,False,2018-06-04 14:59:18,3.0,,5.0,True,False,5.0,,0.0,0,0,1.0,105956
299,mandatory,5.0,ENG356,TAMSEN IS A GENIUS,False,2018-06-04 14:54:49,4.0,,5.0,True,False,5.0,,0.0,0,0,1.0,105956
300,Y,5.0,ENG343,"Amazing. Professor Wolff brings up great points and completely engages the class. She's quirky and funny and her lectures are incredible. I had heard she was brilliant but terrifying, but she's just brilliant. She's a serious grader, but totally fair.",False,2014-02-27 17:11:06,3.0,,5.0,False,False,5.0,,3.0,0,0,,105956
301,,5.0,ENG356,"I had her for contemporary drama and I loved every minute of it (okay maybe one or two of the plays I could have done without, but they were all included for a reason). She's fantastic. Her lectures are smart and funny, and my writing really improved with her help. I loved this class.",False,2013-11-19 15:16:02,2.0,,5.0,False,False,5.0,,2.0,0,1,,105956
302,,5.0,ENG230,"Take a class with her! I liked her so much, I asked her to be my advisor. She's amazing.",False,2013-11-03 15:24:47,4.0,,5.0,False,False,5.0,,2.0,0,0,,105956
303,,5.0,ENG356,"I can't say enough good things about Tamsen. I was excited to come to every class. In fact I don't think anyone was absent all semester. I learned so much, not just about contemporary plays but about theatre and how it works and about writing. Tamsen is tough but fair, she's hilarious and she's really helpful. One of the best classes I've taken.",False,2013-11-03 15:21:10,4.0,,5.0,False,False,5.0,,1.0,0,0,,105956
304,,5.0,ENG347,If you don't fall in love with plays (or her) you're crazy.,False,2010-07-21 15:07:19,4.0,,5.0,False,False,5.0,,4.0,0,0,,105956
305,,4.0,ENG356,"Hands down, the single best professor I encountered during all four years of college.",False,2008-09-23 22:50:16,3.0,,5.0,False,False,5.0,,3.0,0,0,,105956
306,,1.0,ENG347,"She is overrated in every possible sense.  Hottest in the ivy league (you gotta be kidding!)  If we want to be in a class where the teacher shamelessly panders to musical theater geeks then take this class.  The fact that she got tenure at Princeton is staggering and as utterly incomprehensible and nonsensical as her lectures, which she works hard",False,2008-05-20 23:53:35,1.0,,1.0,False,False,1.0,,1.0,0,0,,105956
307,,5.0,ENG347,"wonderful class, really fun prof. she knows an amazing amount of stuff about theater",False,2004-06-24 19:53:48,2.0,,5.0,False,False,5.0,,,0,0,,105956
308,,3.0,ENG335,No Comments,False,2003-04-28 08:50:27,5.0,,3.0,False,False,3.0,,,0,0,,105956
309,,5.0,ENG356,cool young hip,False,2003-02-28 14:34:22,4.0,,3.0,False,False,4.0,,,0,0,,105956
310,,1.0,ENG347,No Comments,False,2003-02-09 20:59:35,3.0,,3.0,False,False,2.0,,,0,0,,105956
311,,5.0,ENG347,No Comments,False,2002-12-30 15:24:43,4.0,,4.0,False,False,5.0,,,0,0,,105956
312,non mandatory,1.0,ORGO1LEC,"Jones's a smart guy, but he just can't break the material down simpler for his students to understand. Lectures are way too fast and often very unclear. Just expects us to be orgo geniuses from day one. I have studied endless hours for his exams, and yet I still get below average grades. If you could take it off-track/at another univ, PLZ DO IT!",False,2020-12-10 01:37:26,5.0,Not sure yet,1.0,True,True,1.0,Lots of homework--Test heavy--Tough grader,5.0,0,0,0.0,136447
313,non mandatory,5.0,CHM301,"It's a hard class but you will learn.  The exams are really hard, but if you put in the work and do problems constantly you will do well.  The lectures only cover the basics, which he explains very well.  Tests force you to use critical thinking and reasoning skills.",False,2016-02-27 15:10:42,5.0,,5.0,True,False,5.0,,5.0,0,0,,136447
314,,5.0,LIFE101,"the Geezer has more to teach than chemistry.  He was around before the dinosaurs.  Some commenters find him arrogant, I find him honest and sincere.  Remember that humor can be a more important lesson than orgo sometimes. Oh, and come hashing!",False,2005-09-25 14:11:09,3.0,,4.0,False,False,5.0,,,0,2,,136447
315,,5.0,CHM301302,HE IS THE BIGGEST BAD-ASS in the world...there isn't a better teacher out there!!!!,False,2005-09-15 18:17:21,4.0,,5.0,False,False,5.0,,,0,0,,136447
316,,5.0,CHM301302,Probably the best professor I have had yet.  Interesting approach to teaching the material. Very clear and insightful lectures.,False,2005-04-21 11:16:20,4.0,,5.0,False,False,5.0,,,0,0,,136447
317,,5.0,CHM3012,You won't find a better teacher than MJ. I know that now that i've been in grad school for a while.,False,2005-03-22 15:07:25,5.0,,5.0,False,False,5.0,,,0,0,,136447
318,,1.0,CHM301,"Genius yes, but of what benefit is a professor's  genius if he cannot relate to his students&#63; To say that he rambles is an understatement, and he blames the low averages of the exams on the class to boot. Condecending and far from friendly.",False,2004-07-09 00:27:30,5.0,,2.0,False,False,2.0,,,0,0,,136447
319,,4.0,CHM3012,"MJ gets a bad reputation because of the difficulty of the course.  He is an excellent teacher, and he knows the name of all 150+ students.",False,2004-04-20 00:24:02,4.0,,5.0,False,False,5.0,,,0,0,,136447
320,,1.0,CHM301,"just awful: confusing, arrogant, and mean.",False,2004-03-26 14:19:20,4.0,,1.0,False,False,1.0,,,0,0,,136447
321,,1.0,CHM301,"MJ teaches the course at a very advanced level.  You come out with superb analytical skills. Downside: It's VERY easy to miss the basics!  You never need to know nomenclature! Lectures: Disjointed, confused, unclear, rambling.",False,2003-07-13 22:37:45,5.0,,3.0,False,False,2.0,,,1,0,,136447
322,,5.0,CHEM3012,"Professor Jones is great.  His course is challenging, but also fun, and teaches the subject (organic chemistry) at a very sophisticated level.",False,2003-03-01 15:44:25,4.0,,5.0,False,False,5.0,,,0,0,,136447
323,,4.0,CHM301,"eccentric, genious, cool",False,2003-02-28 14:33:05,4.0,,4.0,False,False,4.0,,,0,0,,136447
324,,2.0,CHM303,No Comments,False,2003-02-19 03:09:34,5.0,,2.0,False,False,2.0,,,0,0,,136447
325,N,1.0,MATH,Shes got an attitude but that's what turns me on! Taking this class is a MUST before graduation!,False,2014-06-28 19:17:41,5.0,A+,1.0,False,False,1.0,,1.0,4,2,,1169784
326,,5.0,STAT101,"Best professor ever!  Very easy grader, you don't have to go to class, but most importantly, HOT.",False,2008-09-07 16:07:42,1.0,,5.0,False,False,5.0,,1.0,7,0,,1169784
327,,1.0,MATH099,No Comments,False,2008-08-25 12:48:31,5.0,,1.0,False,False,1.0,,3.0,0,0,,1169784
